64,64 64,75 65,64 65,75 66,64 66,75 67,64 67,75 68,64 68,75 69,64 69,75 70,64 70,75 71,64 71,75 72,64 72,75 73,64 73,75 74,64 74,75 75,64 75,75 64,65 75,65 64,66 75,66 64,67 75,67 64,68 75,68 64,69 75,69 64,70 75,70 64,71 75,71 64,72 75,72 64,73 75,73 64,74 75,74
172,668 172,727 173,668 173,727 174,668 174,727 175,668 175,727 176,668 176,727 177,668 177,727 178,668 178,727 179,668 179,727 180,668 180,727 181,668 181,727 182,668 182,727 183,668 183,727 172,669 183,669 172,670 183,670 172,671 183,671 172,672 183,672 172,673 183,673 172,674 183,674 172,675 183,675 172,676 183,676 172,677 183,677 172,678 183,678 172,679 183,679 172,680 183,680 172,681 183,681 172,682 183,682 172,683 183,683 172,684 183,684 172,685 183,685 172,686 183,686 172,687 183,687 172,688 183,688 172,689 183,689 172,690 183,690 172,691 183,691 172,692 183,692 172,693 183,693 172,694 183,694 172,695 183,695 172,696 183,696 172,697 183,697 172,698 183,698 172,699 183,699 172,700 183,700 172,701 183,701 172,702 183,702 172,703 183,703 172,704 183,704 172,705 183,705 172,706 183,706 172,707 183,707 172,708 183,708 172,709 183,709 172,710 183,710 172,711 183,711 172,712 183,712 172,713 183,713 172,714 183,714 172,715 183,715 172,716 183,716 172,717 183,717 172,718 183,718 172,719 183,719 172,720 183,720 172,721 183,721 172,722 183,722 172,723 183,723 172,724 183,724 172,725 183,725 172,726 183,726
190,668 190,727 191,668 191,727 192,668 192,727 193,668 193,727 194,668 194,727 195,668 195,727 196,668 196,727 197,668 197,727 198,668 198,727 199,668 199,727 200,668 200,727 201,668 201,727 190,669 201,669 190,670 201,670 190,671 201,671 190,672 201,672 190,673 201,673 190,674 201,674 190,675 201,675 190,676 201,676 190,677 201,677 190,678 201,678 190,679 201,679 190,680 201,680 190,681 201,681 190,682 201,682 190,683 201,683 190,684 201,684 190,685 201,685 190,686 201,686 190,687 201,687 190,688 201,688 190,689 201,689 190,690 201,690 190,691 201,691 190,692 201,692 190,693 201,693 190,694 201,694 190,695 201,695 190,696 201,696 190,697 201,697 190,698 201,698 190,699 201,699 190,700 201,700 190,701 201,701 190,702 201,702 190,703 201,703 190,704 201,704 190,705 201,705 190,706 201,706 190,707 201,707 190,708 201,708 190,709 201,709 190,710 201,710 190,711 201,711 190,712 201,712 190,713 201,713 190,714 201,714 190,715 201,715 190,716 201,716 190,717 201,717 190,718 201,718 190,719 201,719 190,720 201,720 190,721 201,721 190,722 201,722 190,723 201,723 190,724 201,724 190,725 201,725 190,726 201,726
208,668 208,727 209,668 209,727 210,668 210,727 211,668 211,727 212,668 212,727 213,668 213,727 214,668 214,727 215,668 215,727 216,668 216,727 217,668 217,727 218,668 218,727 219,668 219,727 208,669 219,669 208,670 219,670 208,671 219,671 208,672 219,672 208,673 219,673 208,674 219,674 208,675 219,675 208,676 219,676 208,677 219,677 208,678 219,678 208,679 219,679 208,680 219,680 208,681 219,681 208,682 219,682 208,683 219,683 208,684 219,684 208,685 219,685 208,686 219,686 208,687 219,687 208,688 219,688 208,689 219,689 208,690 219,690 208,691 219,691 208,692 219,692 208,693 219,693 208,694 219,694 208,695 219,695 208,696 219,696 208,697 219,697 208,698 219,698 208,699 219,699 208,700 219,700 208,701 219,701 208,702 219,702 208,703 219,703 208,704 219,704 208,705 219,705 208,706 219,706 208,707 219,707 208,708 219,708 208,709 219,709 208,710 219,710 208,711 219,711 208,712 219,712 208,713 219,713 208,714 219,714 208,715 219,715 208,716 219,716 208,717 219,717 208,718 219,718 208,719 219,719 208,720 219,720 208,721 219,721 208,722 219,722 208,723 219,723 208,724 219,724 208,725 219,725 208,726 219,726
226,668 226,727 227,668 227,727 228,668 228,727 229,668 229,727 230,668 230,727 231,668 231,727 232,668 232,727 233,668 233,727 234,668 234,727 235,668 235,727 236,668 236,727 237,668 237,727 226,669 237,669 226,670 237,670 226,671 237,671 226,672 237,672 226,673 237,673 226,674 237,674 226,675 237,675 226,676 237,676 226,677 237,677 226,678 237,678 226,679 237,679 226,680 237,680 226,681 237,681 226,682 237,682 226,683 237,683 226,684 237,684 226,685 237,685 226,686 237,686 226,687 237,687 226,688 237,688 226,689 237,689 226,690 237,690 226,691 237,691 226,692 237,692 226,693 237,693 226,694 237,694 226,695 237,695 226,696 237,696 226,697 237,697 226,698 237,698 226,699 237,699 226,700 237,700 226,701 237,701 226,702 237,702 226,703 237,703 226,704 237,704 226,705 237,705 226,706 237,706 226,707 237,707 226,708 237,708 226,709 237,709 226,710 237,710 226,711 237,711 226,712 237,712 226,713 237,713 226,714 237,714 226,715 237,715 226,716 237,716 226,717 237,717 226,718 237,718 226,719 237,719 226,720 237,720 226,721 237,721 226,722 237,722 226,723 237,723 226,724 237,724 226,725 237,725 226,726 237,726
244,668 244,727 245,668 245,727 246,668 246,727 247,668 247,727 248,668 248,727 249,668 249,727 250,668 250,727 251,668 251,727 252,668 252,727 253,668 253,727 254,668 254,727 255,668 255,727 244,669 255,669 244,670 255,670 244,671 255,671 244,672 255,672 244,673 255,673 244,674 255,674 244,675 255,675 244,676 255,676 244,677 255,677 244,678 255,678 244,679 255,679 244,680 255,680 244,681 255,681 244,682 255,682 244,683 255,683 244,684 255,684 244,685 255,685 244,686 255,686 244,687 255,687 244,688 255,688 244,689 255,689 244,690 255,690 244,691 255,691 244,692 255,692 244,693 255,693 244,694 255,694 244,695 255,695 244,696 255,696 244,697 255,697 244,698 255,698 244,699 255,699 244,700 255,700 244,701 255,701 244,702 255,702 244,703 255,703 244,704 255,704 244,705 255,705 244,706 255,706 244,707 255,707 244,708 255,708 244,709 255,709 244,710 255,710 244,711 255,711 244,712 255,712 244,713 255,713 244,714 255,714 244,715 255,715 244,716 255,716 244,717 255,717 244,718 255,718 244,719 255,719 244,720 255,720 244,721 255,721 244,722 255,722 244,723 255,723 244,724 255,724 244,725 255,725 244,726 255,726
262,668 262,727 263,668 263,727 264,668 264,727 265,668 265,727 266,668 266,727 267,668 267,727 268,668 268,727 269,668 269,727 270,668 270,727 271,668 271,727 272,668 272,727 273,668 273,727 262,669 273,669 262,670 273,670 262,671 273,671 262,672 273,672 262,673 273,673 262,674 273,674 262,675 273,675 262,676 273,676 262,677 273,677 262,678 273,678 262,679 273,679 262,680 273,680 262,681 273,681 262,682 273,682 262,683 273,683 262,684 273,684 262,685 273,685 262,686 273,686 262,687 273,687 262,688 273,688 262,689 273,689 262,690 273,690 262,691 273,691 262,692 273,692 262,693 273,693 262,694 273,694 262,695 273,695 262,696 273,696 262,697 273,697 262,698 273,698 262,699 273,699 262,700 273,700 262,701 273,701 262,702 273,702 262,703 273,703 262,704 273,704 262,705 273,705 262,706 273,706 262,707 273,707 262,708 273,708 262,709 273,709 262,710 273,710 262,711 273,711 262,712 273,712 262,713 273,713 262,714 273,714 262,715 273,715 262,716 273,716 262,717 273,717 262,718 273,718 262,719 273,719 262,720 273,720 262,721 273,721 262,722 273,722 262,723 273,723 262,724 273,724 262,725 273,725 262,726 273,726
280,668 280,727 281,668 281,727 282,668 282,727 283,668 283,727 284,668 284,727 285,668 285,727 286,668 286,727 287,668 287,727 288,668 288,727 289,668 289,727 290,668 290,727 291,668 291,727 280,669 291,669 280,670 291,670 280,671 291,671 280,672 291,672 280,673 291,673 280,674 291,674 280,675 291,675 280,676 291,676 280,677 291,677 280,678 291,678 280,679 291,679 280,680 291,680 280,681 291,681 280,682 291,682 280,683 291,683 280,684 291,684 280,685 291,685 280,686 291,686 280,687 291,687 280,688 291,688 280,689 291,689 280,690 291,690 280,691 291,691 280,692 291,692 280,693 291,693 280,694 291,694 280,695 291,695 280,696 291,696 280,697 291,697 280,698 291,698 280,699 291,699 280,700 291,700 280,701 291,701 280,702 291,702 280,703 291,703 280,704 291,704 280,705 291,705 280,706 291,706 280,707 291,707 280,708 291,708 280,709 291,709 280,710 291,710 280,711 291,711 280,712 291,712 280,713 291,713 280,714 291,714 280,715 291,715 280,716 291,716 280,717 291,717 280,718 291,718 280,719 291,719 280,720 291,720 280,721 291,721 280,722 291,722 280,723 291,723 280,724 291,724 280,725 291,725 280,726 291,726
298,668 298,727 299,668 299,727 300,668 300,727 301,668 301,727 302,668 302,727 303,668 303,727 304,668 304,727 305,668 305,727 306,668 306,727 307,668 307,727 308,668 308,727 309,668 309,727 298,669 309,669 298,670 309,670 298,671 309,671 298,672 309,672 298,673 309,673 298,674 309,674 298,675 309,675 298,676 309,676 298,677 309,677 298,678 309,678 298,679 309,679 298,680 309,680 298,681 309,681 298,682 309,682 298,683 309,683 298,684 309,684 298,685 309,685 298,686 309,686 298,687 309,687 298,688 309,688 298,689 309,689 298,690 309,690 298,691 309,691 298,692 309,692 298,693 309,693 298,694 309,694 298,695 309,695 298,696 309,696 298,697 309,697 298,698 309,698 298,699 309,699 298,700 309,700 298,701 309,701 298,702 309,702 298,703 309,703 298,704 309,704 298,705 309,705 298,706 309,706 298,707 309,707 298,708 309,708 298,709 309,709 298,710 309,710 298,711 309,711 298,712 309,712 298,713 309,713 298,714 309,714 298,715 309,715 298,716 309,716 298,717 309,717 298,718 309,718 298,719 309,719 298,720 309,720 298,721 309,721 298,722 309,722 298,723 309,723 298,724 309,724 298,725 309,725 298,726 309,726
316,668 316,727 317,668 317,727 318,668 318,727 319,668 319,727 320,668 320,727 321,668 321,727 322,668 322,727 323,668 323,727 324,668 324,727 325,668 325,727 326,668 326,727 327,668 327,727 316,669 327,669 316,670 327,670 316,671 327,671 316,672 327,672 316,673 327,673 316,674 327,674 316,675 327,675 316,676 327,676 316,677 327,677 316,678 327,678 316,679 327,679 316,680 327,680 316,681 327,681 316,682 327,682 316,683 327,683 316,684 327,684 316,685 327,685 316,686 327,686 316,687 327,687 316,688 327,688 316,689 327,689 316,690 327,690 316,691 327,691 316,692 327,692 316,693 327,693 316,694 327,694 316,695 327,695 316,696 327,696 316,697 327,697 316,698 327,698 316,699 327,699 316,700 327,700 316,701 327,701 316,702 327,702 316,703 327,703 316,704 327,704 316,705 327,705 316,706 327,706 316,707 327,707 316,708 327,708 316,709 327,709 316,710 327,710 316,711 327,711 316,712 327,712 316,713 327,713 316,714 327,714 316,715 327,715 316,716 327,716 316,717 327,717 316,718 327,718 316,719 327,719 316,720 327,720 316,721 327,721 316,722 327,722 316,723 327,723 316,724 327,724 316,725 327,725 316,726 327,726
334,668 334,727 335,668 335,727 336,668 336,727 337,668 337,727 338,668 338,727 339,668 339,727 340,668 340,727 341,668 341,727 342,668 342,727 343,668 343,727 344,668 344,727 345,668 345,727 334,669 345,669 334,670 345,670 334,671 345,671 334,672 345,672 334,673 345,673 334,674 345,674 334,675 345,675 334,676 345,676 334,677 345,677 334,678 345,678 334,679 345,679 334,680 345,680 334,681 345,681 334,682 345,682 334,683 345,683 334,684 345,684 334,685 345,685 334,686 345,686 334,687 345,687 334,688 345,688 334,689 345,689 334,690 345,690 334,691 345,691 334,692 345,692 334,693 345,693 334,694 345,694 334,695 345,695 334,696 345,696 334,697 345,697 334,698 345,698 334,699 345,699 334,700 345,700 334,701 345,701 334,702 345,702 334,703 345,703 334,704 345,704 334,705 345,705 334,706 345,706 334,707 345,707 334,708 345,708 334,709 345,709 334,710 345,710 334,711 345,711 334,712 345,712 334,713 345,713 334,714 345,714 334,715 345,715 334,716 345,716 334,717 345,717 334,718 345,718 334,719 345,719 334,720 345,720 334,721 345,721 334,722 345,722 334,723 345,723 334,724 345,724 334,725 345,725 334,726 345,726
352,668 352,727 353,668 353,727 354,668 354,727 355,668 355,727 356,668 356,727 357,668 357,727 358,668 358,727 359,668 359,727 360,668 360,727 361,668 361,727 362,668 362,727 363,668 363,727 352,669 363,669 352,670 363,670 352,671 363,671 352,672 363,672 352,673 363,673 352,674 363,674 352,675 363,675 352,676 363,676 352,677 363,677 352,678 363,678 352,679 363,679 352,680 363,680 352,681 363,681 352,682 363,682 352,683 363,683 352,684 363,684 352,685 363,685 352,686 363,686 352,687 363,687 352,688 363,688 352,689 363,689 352,690 363,690 352,691 363,691 352,692 363,692 352,693 363,693 352,694 363,694 352,695 363,695 352,696 363,696 352,697 363,697 352,698 363,698 352,699 363,699 352,700 363,700 352,701 363,701 352,702 363,702 352,703 363,703 352,704 363,704 352,705 363,705 352,706 363,706 352,707 363,707 352,708 363,708 352,709 363,709 352,710 363,710 352,711 363,711 352,712 363,712 352,713 363,713 352,714 363,714 352,715 363,715 352,716 363,716 352,717 363,717 352,718 363,718 352,719 363,719 352,720 363,720 352,721 363,721 352,722 363,722 352,723 363,723 352,724 363,724 352,725 363,725 352,726 363,726
370,668 370,727 371,668 371,727 372,668 372,727 373,668 373,727 374,668 374,727 375,668 375,727 376,668 376,727 377,668 377,727 378,668 378,727 379,668 379,727 380,668 380,727 381,668 381,727 370,669 381,669 370,670 381,670 370,671 381,671 370,672 381,672 370,673 381,673 370,674 381,674 370,675 381,675 370,676 381,676 370,677 381,677 370,678 381,678 370,679 381,679 370,680 381,680 370,681 381,681 370,682 381,682 370,683 381,683 370,684 381,684 370,685 381,685 370,686 381,686 370,687 381,687 370,688 381,688 370,689 381,689 370,690 381,690 370,691 381,691 370,692 381,692 370,693 381,693 370,694 381,694 370,695 381,695 370,696 381,696 370,697 381,697 370,698 381,698 370,699 381,699 370,700 381,700 370,701 381,701 370,702 381,702 370,703 381,703 370,704 381,704 370,705 381,705 370,706 381,706 370,707 381,707 370,708 381,708 370,709 381,709 370,710 381,710 370,711 381,711 370,712 381,712 370,713 381,713 370,714 381,714 370,715 381,715 370,716 381,716 370,717 381,717 370,718 381,718 370,719 381,719 370,720 381,720 370,721 381,721 370,722 381,722 370,723 381,723 370,724 381,724 370,725 381,725 370,726 381,726
388,668 388,727 389,668 389,727 390,668 390,727 391,668 391,727 392,668 392,727 393,668 393,727 394,668 394,727 395,668 395,727 396,668 396,727 397,668 397,727 398,668 398,727 399,668 399,727 388,669 399,669 388,670 399,670 388,671 399,671 388,672 399,672 388,673 399,673 388,674 399,674 388,675 399,675 388,676 399,676 388,677 399,677 388,678 399,678 388,679 399,679 388,680 399,680 388,681 399,681 388,682 399,682 388,683 399,683 388,684 399,684 388,685 399,685 388,686 399,686 388,687 399,687 388,688 399,688 388,689 399,689 388,690 399,690 388,691 399,691 388,692 399,692 388,693 399,693 388,694 399,694 388,695 399,695 388,696 399,696 388,697 399,697 388,698 399,698 388,699 399,699 388,700 399,700 388,701 399,701 388,702 399,702 388,703 399,703 388,704 399,704 388,705 399,705 388,706 399,706 388,707 399,707 388,708 399,708 388,709 399,709 388,710 399,710 388,711 399,711 388,712 399,712 388,713 399,713 388,714 399,714 388,715 399,715 388,716 399,716 388,717 399,717 388,718 399,718 388,719 399,719 388,720 399,720 388,721 399,721 388,722 399,722 388,723 399,723 388,724 399,724 388,725 399,725 388,726 399,726
406,668 406,727 407,668 407,727 408,668 408,727 409,668 409,727 410,668 410,727 411,668 411,727 412,668 412,727 413,668 413,727 414,668 414,727 415,668 415,727 416,668 416,727 417,668 417,727 406,669 417,669 406,670 417,670 406,671 417,671 406,672 417,672 406,673 417,673 406,674 417,674 406,675 417,675 406,676 417,676 406,677 417,677 406,678 417,678 406,679 417,679 406,680 417,680 406,681 417,681 406,682 417,682 406,683 417,683 406,684 417,684 406,685 417,685 406,686 417,686 406,687 417,687 406,688 417,688 406,689 417,689 406,690 417,690 406,691 417,691 406,692 417,692 406,693 417,693 406,694 417,694 406,695 417,695 406,696 417,696 406,697 417,697 406,698 417,698 406,699 417,699 406,700 417,700 406,701 417,701 406,702 417,702 406,703 417,703 406,704 417,704 406,705 417,705 406,706 417,706 406,707 417,707 406,708 417,708 406,709 417,709 406,710 417,710 406,711 417,711 406,712 417,712 406,713 417,713 406,714 417,714 406,715 417,715 406,716 417,716 406,717 417,717 406,718 417,718 406,719 417,719 406,720 417,720 406,721 417,721 406,722 417,722 406,723 417,723 406,724 417,724 406,725 417,725 406,726 417,726
424,668 424,727 425,668 425,727 426,668 426,727 427,668 427,727 428,668 428,727 429,668 429,727 430,668 430,727 431,668 431,727 432,668 432,727 433,668 433,727 434,668 434,727 435,668 435,727 424,669 435,669 424,670 435,670 424,671 435,671 424,672 435,672 424,673 435,673 424,674 435,674 424,675 435,675 424,676 435,676 424,677 435,677 424,678 435,678 424,679 435,679 424,680 435,680 424,681 435,681 424,682 435,682 424,683 435,683 424,684 435,684 424,685 435,685 424,686 435,686 424,687 435,687 424,688 435,688 424,689 435,689 424,690 435,690 424,691 435,691 424,692 435,692 424,693 435,693 424,694 435,694 424,695 435,695 424,696 435,696 424,697 435,697 424,698 435,698 424,699 435,699 424,700 435,700 424,701 435,701 424,702 435,702 424,703 435,703 424,704 435,704 424,705 435,705 424,706 435,706 424,707 435,707 424,708 435,708 424,709 435,709 424,710 435,710 424,711 435,711 424,712 435,712 424,713 435,713 424,714 435,714 424,715 435,715 424,716 435,716 424,717 435,717 424,718 435,718 424,719 435,719 424,720 435,720 424,721 435,721 424,722 435,722 424,723 435,723 424,724 435,724 424,725 435,725 424,726 435,726
442,668 442,727 443,668 443,727 444,668 444,727 445,668 445,727 446,668 446,727 447,668 447,727 448,668 448,727 449,668 449,727 450,668 450,727 451,668 451,727 452,668 452,727 453,668 453,727 442,669 453,669 442,670 453,670 442,671 453,671 442,672 453,672 442,673 453,673 442,674 453,674 442,675 453,675 442,676 453,676 442,677 453,677 442,678 453,678 442,679 453,679 442,680 453,680 442,681 453,681 442,682 453,682 442,683 453,683 442,684 453,684 442,685 453,685 442,686 453,686 442,687 453,687 442,688 453,688 442,689 453,689 442,690 453,690 442,691 453,691 442,692 453,692 442,693 453,693 442,694 453,694 442,695 453,695 442,696 453,696 442,697 453,697 442,698 453,698 442,699 453,699 442,700 453,700 442,701 453,701 442,702 453,702 442,703 453,703 442,704 453,704 442,705 453,705 442,706 453,706 442,707 453,707 442,708 453,708 442,709 453,709 442,710 453,710 442,711 453,711 442,712 453,712 442,713 453,713 442,714 453,714 442,715 453,715 442,716 453,716 442,717 453,717 442,718 453,718 442,719 453,719 442,720 453,720 442,721 453,721 442,722 453,722 442,723 453,723 442,724 453,724 442,725 453,725 442,726 453,726
460,668 460,727 461,668 461,727 462,668 462,727 463,668 463,727 464,668 464,727 465,668 465,727 466,668 466,727 467,668 467,727 468,668 468,727 469,668 469,727 470,668 470,727 471,668 471,727 460,669 471,669 460,670 471,670 460,671 471,671 460,672 471,672 460,673 471,673 460,674 471,674 460,675 471,675 460,676 471,676 460,677 471,677 460,678 471,678 460,679 471,679 460,680 471,680 460,681 471,681 460,682 471,682 460,683 471,683 460,684 471,684 460,685 471,685 460,686 471,686 460,687 471,687 460,688 471,688 460,689 471,689 460,690 471,690 460,691 471,691 460,692 471,692 460,693 471,693 460,694 471,694 460,695 471,695 460,696 471,696 460,697 471,697 460,698 471,698 460,699 471,699 460,700 471,700 460,701 471,701 460,702 471,702 460,703 471,703 460,704 471,704 460,705 471,705 460,706 471,706 460,707 471,707 460,708 471,708 460,709 471,709 460,710 471,710 460,711 471,711 460,712 471,712 460,713 471,713 460,714 471,714 460,715 471,715 460,716 471,716 460,717 471,717 460,718 471,718 460,719 471,719 460,720 471,720 460,721 471,721 460,722 471,722 460,723 471,723 460,724 471,724 460,725 471,725 460,726 471,726
